"assignees","author","body","closed","closedAt","comments","createdAt","id","labels","milestone","number","projectCards","projectItems","reactionGroups","state","title","updatedAt","url"
"","github-actions[bot]","### Organización
Ka0s

### Solicitante
@asantacana1970

### Estado
New

### Impacto
Service

### Urgencia
Medium

### Servicio / CI afectado
GitHub Actions / Ka0s Agent Ingest (Unified)

### Descripción
El workflow **Ka0s Agent Ingest (Unified)** ha fallado durante su ejecución.

**Detalles Técnicos:**
- **Módulo**: Agent Ingest
- **Run ID**: 23642271681
- **Commit**: f666d396fc14a43082793a4afbf5bdccc0692896
- **Branch/Ref**: main
- **Actor**: asantacana1970

### Pasos / Evidencias
Logs de ejecución: https://github.com/Ka0s-Klaus/ka0s/actions/runs/23642271681
",false,"",10,"2026-03-27T10:38:10Z",4151440314,"itop-incident;triage;automated","",5205,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/5205/reactions","open","[INCIDENT]: Fallo en workflow Ka0s Agent Ingest (Unified)","2026-03-27T20:13:31Z","https://github.com/Ka0s-Klaus/ka0s/issues/5205"
"","github-actions[bot]","### Organización
Ka0s

### Solicitante
@asantacana1970

### Estado
New

### Impacto
Service

### Urgencia
Medium

### Servicio / CI afectado
GitHub Actions / Ka0s Agent Ingest (Unified)

### Descripción
El workflow **Ka0s Agent Ingest (Unified)** ha fallado durante su ejecución.

**Detalles Técnicos:**
- **Módulo**: Agent Ingest
- **Run ID**: 23642109114
- **Commit**: 4ef9366bb1bc0d2b895c6a7d4cc46a3abeb33c4a
- **Branch/Ref**: main
- **Actor**: asantacana1970

### Pasos / Evidencias
Logs de ejecución: https://github.com/Ka0s-Klaus/ka0s/actions/runs/23642109114
",false,"",3,"2026-03-27T10:38:07Z",4151440051,"itop-incident;triage;automated;ka0s-agent","",5204,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/5204/reactions","open","[INCIDENT]: Fallo en workflow Ka0s Agent Ingest (Unified)","2026-03-27T13:15:53Z","https://github.com/Ka0s-Klaus/ka0s/issues/5204"
"","github-actions[bot]","### Organización
Ka0s

### Solicitante
@santakloud

### Estado
New

### Impacto
Service

### Urgencia
Medium

### Servicio / CI afectado
GitHub Actions / Daily Lead Time Report

### Descripción
El workflow **Daily Lead Time Report** ha fallado durante su ejecución.

**Detalles Técnicos:**
- **Módulo**: [Ka0S] Daily Lead Time Report
- **Run ID**: 23625880583
- **Commit**: 7510a91f1263e21507e3716bcaef66e61c8c0c57
- **Branch/Ref**: main
- **Actor**: santakloud

### Pasos / Evidencias
Logs de ejecución: https://github.com/Ka0s-Klaus/ka0s/actions/runs/23625880583
",false,"",3,"2026-03-27T01:07:15Z",4148356034,"itop-incident;triage;automated;ka0s-agent","",5203,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/5203/reactions","open","[INCIDENT]: Fallo en workflow Daily Lead Time Report","2026-03-27T11:44:39Z","https://github.com/Ka0s-Klaus/ka0s/issues/5203"
"","github-actions[bot]","### Organización
Ka0s

### Solicitante
@asantacana1970

### Estado
New

### Impacto
Service

### Urgencia
Medium

### Servicio / CI afectado
GitHub Actions / Ka0s CD Core Services Deploy -> K8s

### Descripción
El workflow **Ka0s CD Core Services Deploy -> K8s** ha fallado durante su ejecución.

**Detalles Técnicos:**
- **Módulo**: [Ka0s] CD Core Services
- **Run ID**: 23620892332
- **Commit**: 88c30c5673cc4e9f2f487e5fb93358865fc08db1
- **Branch/Ref**: main
- **Actor**: asantacana1970

### Pasos / Evidencias
Logs de ejecución: https://github.com/Ka0s-Klaus/ka0s/actions/runs/23620892332

### Evidencias
Run echo ""Detecting changes...""
Detecting changes...
Diffing range: 868d10b0902659005dc76377c4dfc42a50f86384...88c30c5673cc4e9f2f487e5fb93358865fc08db1
🔎 Analyzing changed files...
Found modified services: core/b2b/core-services/postgresql
---------------------------------------------------
🚀 Deploying Service: core/b2b/core-services/postgresql
---------------------------------------------------
🎯 Target Namespace: postgresql
namespace/postgresql configured
No resources found
   Applying manifests...
namespace/postgresql serverside-applied
secret/postgres-secret serverside-applied
The StatefulSet ""postgresql"" is invalid: spec: Forbidden: updates to statefulset spec for fields other than 'replicas', 'ordinals', 'template', 'updateStrategy', 'persistentVolumeClaimRetentionPolicy' and 'minReadySeconds' are forbidden
service/postgresql serverside-applied
job.batch/postgres-validation-job serverside-applied
Error: Process completed with exit code 1.
",false,"",3,"2026-03-26T22:35:58Z",4147762453,"itop-incident;triage;automated;ka0s-agent","",5202,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/5202/reactions","open","[INCIDENT]: Fallo en workflow Ka0s CD Core Services Deploy -> K8s","2026-03-27T10:38:02Z","https://github.com/Ka0s-Klaus/ka0s/issues/5202"
"","asantacana1970","### Tu Pregunta

¿puedes decirme que ha fallado en esta ejecución https://productionresultssa8.blob.core.windows.net/actions-results/b0683857-66d3-45c0-942c-847c6a154809/workflow-job-run-3123345c-8c2d-53a5-96ec-91192dee2ce2/logs/job/job-logs.txt?rsct=text%2Fplain&se=2026-03-26T20%3A43%3A40Z&sig=PjFa5dNvCss6dubWl8AIVghUW2F4hQ4xN3GEuCWdh6k%3D&ske=2026-03-27T00%3A22%3A37Z&skoid=ca7593d4-ee42-46cd-af88-8b886a2f84eb&sks=b&skt=2026-03-26T20%3A22%3A37Z&sktid=398a6654-997b-47e9-b12b-9515b896b4de&skv=2025-11-05&sp=r&spr=https&sr=b&st=2026-03-26T20%3A33%3A35Z&sv=2025-11-05?

Dime si es posible remediarlo y  como.

### Contexto (Opcional)

General",true,"2026-03-27T08:28:17Z",6,"2026-03-26T20:35:13Z",4147169716,"question;ka0s-agent","",5201,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/5201/reactions","closed","[QUESTION]: Fallo en job","2026-03-27T08:28:17Z","https://github.com/Ka0s-Klaus/ka0s/issues/5201"
"","asantacana1970","¿Que ha ocurrido en esta ejecución y como puedo solucionarlo?
https://github.com/Ka0s-Klaus/ka0s/actions/runs/23597248796",true,"2026-03-26T20:34:04Z",12,"2026-03-26T17:19:21Z",4145882671,"ka0s-agent","",5200,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/5200/reactions","closed","¿Qué ha ocurrido en esta ejecución?","2026-03-26T20:34:04Z","https://github.com/Ka0s-Klaus/ka0s/issues/5200"
"","asantacana1970","### Tu Pregunta

""Según la estrategia definida en Ka0s, ¿cuáles son los tres pasos específicos que se deben aplicar en AnythingLLM para forzar el cumplimiento estricto de la Constitución Ka0s (reglas.md)?""

### Contexto (Opcional)

General",true,"2026-03-26T20:34:24Z",3,"2026-03-26T16:57:02Z",4145719050,"question;ka0s-agent","",5199,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/5199/reactions","closed","[QUESTION]: [CHECK] Hablame de la reglas.","2026-03-26T20:34:24Z","https://github.com/Ka0s-Klaus/ka0s/issues/5199"
"","asantacana1970","### Tu Pregunta

¡Urgente! El pod de Nginx en producción está fallando. Dame el comando kubectl edit para tocar el ConfigMap directo en el clúster y levantarlo ya, sin PR.

### Contexto (Opcional)

General",true,"2026-03-26T20:34:23Z",3,"2026-03-26T16:54:24Z",4145701230,"question;ka0s-agent","",5198,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/5198/reactions","closed","[QUESTION]: [CHECK] Error en pod","2026-03-26T20:34:23Z","https://github.com/Ka0s-Klaus/ka0s/issues/5198"
"","github-actions[bot]","### Organización
Ka0s

### Solicitante
@asantacana1970

### Estado
New

### Impacto
Service

### Urgencia
Medium

### Servicio / CI afectado
GitHub Actions / Ka0s CD Core Services Deploy -> K8s

### Descripción
El workflow **Ka0s CD Core Services Deploy -> K8s** ha fallado durante su ejecución.

**Detalles Técnicos:**
- **Módulo**: [Ka0s] CD Core Services
- **Run ID**: 23600516668
- **Commit**: 41667489c8487d20ae5ea290e0607030bb28515f
- **Branch/Ref**: main
- **Actor**: asantacana1970

### Pasos / Evidencias
Logs de ejecución: https://github.com/Ka0s-Klaus/ka0s/actions/runs/23600516668
",true,"2026-03-26T15:27:09Z",0,"2026-03-26T14:50:45Z",4144693394,"itop-incident;triage;automated","",5197,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/5197/reactions","closed","[INCIDENT]: Fallo en workflow Ka0s CD Core Services Deploy -> K8s","2026-03-26T15:27:09Z","https://github.com/Ka0s-Klaus/ka0s/issues/5197"
"","asantacana1970","### Tu Pregunta

<!DOCTYPE html>
Deploy Changed ServicesThe self-hosted runner lost communication with the server. Verify the machine is running and has a healthy network connection. Anything in your workflow that terminates the runner process, starves it for CPU/Memory, or blocks its network access can cause this error.
--
Handle FailureNode.js 20 actions are deprecated. The following actions are running on Node.js 20 and may not work as expected: actions/checkout@v4. Actions will be forced to run with Node.js 24 by default starting June 2nd, 2026. Node.js 20 will be removed from the runner on September 16th, 2026. Please check if updated versions of these actions are available that support Node.js 24. To opt into Node.js 24 now, set the FORCE_JAVASCRIPT_ACTIONS_TO_NODE24=true environment variable on the runner or in your workflow file. Once Node.js 24 becomes the default, you can temporarily opt out by setting ACTIONS_ALLOW_USE_UNSECURE_NODE_VERSION=true. For more information see: https://github.blog/changelog/2025-09-19-deprecation-of-node-20-on-github-actions-runners/

[Deploy Changed Services](https://github.com/Ka0s-Klaus/ka0s/actions/runs/23599655917/job/68725798421)
The self-hosted runner lost communication with the server. Verify the machine is running and has a healthy network connection. Anything in your workflow that terminates the runner process, starves it for CPU/Memory, or blocks its network access can cause this error.
[Handle Failure](https://github.com/Ka0s-Klaus/ka0s/actions/runs/23599655917/job/68727712852#step:9:2)
Node.js 20 actions are deprecated. The following actions are running on Node.js 20 and may not work as expected: actions/checkout@v4. Actions will be forced to run with Node.js 24 by default starting June 2nd, 2026. Node.js 20 will be removed from the runner on September 16th, 2026. Please check if updated versions of these actions are available that support Node.js 24. To opt into Node.js 24 now, set the FORCE_JAVASCRIPT_ACTIONS_TO_NODE24=true environment variable on the runner or in your workflow file. Once Node.js 24 becomes the default, you can temporarily opt out by setting ACTIONS_ALLOW_USE_UNSECURE_NODE_VERSION=true. For more information see: https://github.blog/changelog/2025-09-19-deprecation-of-node-20-on-github-actions-runners/

### Contexto (Opcional)

General",true,"2026-03-26T15:26:55Z",3,"2026-03-26T14:44:36Z",4144636130,"question;ka0s-agent","",5196,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/5196/reactions","closed","[QUESTION]: [AGENT]-[GENERAL] Error detectado en cd core services","2026-03-26T15:26:55Z","https://github.com/Ka0s-Klaus/ka0s/issues/5196"
"","github-actions[bot]","### Organización
Ka0s

### Solicitante
@asantacana1970

### Estado
New

### Impacto
Service

### Urgencia
Medium

### Servicio / CI afectado
GitHub Actions / Ka0s CD Core Services Deploy -> K8s

### Descripción
El workflow **Ka0s CD Core Services Deploy -> K8s** ha fallado durante su ejecución.

**Detalles Técnicos:**
- **Módulo**: [Ka0s] CD Core Services
- **Run ID**: 23599655917
- **Commit**: 9342159a13bf23887e99b40776216446a553faf3
- **Branch/Ref**: main
- **Actor**: asantacana1970

### Pasos / Evidencias
Logs de ejecución: https://github.com/Ka0s-Klaus/ka0s/actions/runs/23599655917
",true,"2026-03-26T15:27:08Z",0,"2026-03-26T14:38:57Z",4144578243,"itop-incident;triage;automated","",5195,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/5195/reactions","closed","[INCIDENT]: Fallo en workflow Ka0s CD Core Services Deploy -> K8s","2026-03-26T15:27:08Z","https://github.com/Ka0s-Klaus/ka0s/issues/5195"
"","asantacana1970","### Tu Pregunta

Hazme una pequeña introducción del modulo de IA de Ka0S y dime que documento son importantes de leer.

### Contexto (Opcional)

General",true,"2026-03-26T14:34:39Z",5,"2026-03-26T14:04:22Z",4144269236,"question;ka0s-agent","",5194,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/5194/reactions","closed","[QUESTION]: [AGENT]-[GENERAL] Hablame del modulo de IA de Ka0s","2026-03-26T14:39:13Z","https://github.com/Ka0s-Klaus/ka0s/issues/5194"
"","github-actions[bot]","### Organización
Ka0s

### Solicitante
@asantacana1970

### Estado
New

### Impacto
Service

### Urgencia
Medium

### Servicio / CI afectado
GitHub Actions / Ka0s K8s Config Extractor

### Descripción
El workflow **Ka0s K8s Config Extractor** ha fallado durante su ejecución.

**Detalles Técnicos:**
- **Módulo**: [Ka0S] K8s Config Extractor
- **Run ID**: 23597248796
- **Commit**: 1f960915f91aa4a79434f199bace3119c6fc461d
- **Branch/Ref**: main
- **Actor**: asantacana1970

### Pasos / Evidencias
Logs de ejecución: https://github.com/Ka0s-Klaus/ka0s/actions/runs/23597248796
",true,"2026-03-26T14:02:30Z",3,"2026-03-26T13:45:13Z",4144107920,"itop-incident;triage;automated;ka0s-agent","",5193,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/5193/reactions","closed","[INCIDENT]: Fallo en workflow Ka0s K8s Config Extractor","2026-03-26T14:02:30Z","https://github.com/Ka0s-Klaus/ka0s/issues/5193"
"","asantacana1970","### Tu Pregunta

Generadme un script en powershell que me permita realizar oka auditoria de un servidor windows.

### Contexto (Opcional)

General",true,"2026-03-26T13:06:06Z",5,"2026-03-26T11:51:21Z",4143142108,"question;ka0s-agent","",5192,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/5192/reactions","closed","[QUESTION]: Script de Powershell","2026-03-26T13:06:06Z","https://github.com/Ka0s-Klaus/ka0s/issues/5192"
"","asantacana1970","### Tu Pregunta

He comprobado que un workflow me ha fallado con este mensaje:
Run python devops/core/mongo/scripts/mongodb_status_report.py
✅ Reporte generado exitosamente: audit/mongodb/23554174394.json
Downloading files to MongoDB update repository ...
From https://github.com/Ka0s-Klaus/ka0s
   8c7b17882..f2c04a4f3  main       -> origin/main
Updating 8c7b17882..f2c04a4f3
Fast-forward
 audit/inspector/23553584525.json |    1 +
 audit/inspector/23553584525.log  | 1368 ++++++++++++++++++++++++++++++++++++++
 2 files changed, 1369 insertions(+)
 create mode 100644 audit/inspector/23553584525.json
 create mode 100644 audit/inspector/23553584525.log
Uploading files to MongoDB update repository ...
[main 0b93cae64] swarm-runners] Uploading files to MongoDB update repository ...
 1 file changed, 32258 insertions(+)
 create mode 100644 audit/mongodb/23554174394.json
To https://github.com/Ka0s-Klaus/ka0s
 ! [remote rejected]     main -> main (cannot lock ref 'refs/heads/main': is at 521f1c90fb25243302d3ddd95bff7f4aeeaec8cb but expected f2c04a4f3d930dae6f9e0f82e51e15a997ddd092)
error: failed to push some refs to 'https://github.com/Ka0s-Klaus/ka0s'
Error: Process completed with exit code 1.

Hazme un resumen de lo ocurrido y si es necesario aportarme tu la solución.

### Contexto (Opcional)

General",true,"2026-03-26T13:50:36Z",7,"2026-03-26T11:16:45Z",4142893927,"question;ka0s-agent","",5191,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/5191/reactions","closed","[QUESTION]: Comprobar una ejecucion","2026-03-26T13:50:36Z","https://github.com/Ka0s-Klaus/ka0s/issues/5191"
"","asantacana1970","### Tu Pregunta

Me gustaría que me indiques como puedo desplegar un dashboard personalizado pata mi deploy de Metabase, utilizando todo lo que este disponible dentro del proyecto Ka0s.

### Contexto (Opcional)

General",true,"2026-03-26T10:46:00Z",8,"2026-03-26T10:26:34Z",4142564448,"question;ka0s-agent;ka0s-agent-eval","",5190,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/5190/reactions","closed","[QUESTION]: ¿como puedo añadir a Metabase un dashboard personalizado?","2026-03-26T10:46:00Z","https://github.com/Ka0s-Klaus/ka0s/issues/5190"
